id,team,jersey_number,time,x_pos,y_pos
2,1,3.0,260,773,547
2,1,3.0,261,773,547
2,1,3.0,262,773,547
2,1,3.0,263,773,547
2,1,3.0,264,773,547
2,1,3.0,265,773,547
2,1,3.0,266,773,547
2,1,3.0,267,773,547
2,1,3.0,268,773,547
2,1,3.0,269,773,547
2,1,3.0,270,773,547
2,1,3.0,271,773,547
2,1,3.0,272,773,547
2,1,3.0,273,773,547
2,1,3.0,274,773,547
2,1,3.0,275,773,546
2,1,3.0,276,773,546
2,1,3.0,277,773,546
2,1,3.0,278,773,546
2,1,3.0,279,773,547
2,1,3.0,280,773,547
2,1,3.0,281,773,547
2,1,3.0,282,773,547
2,1,3.0,283,773,547
2,1,3.0,284,773,547
2,1,3.0,285,773,547
2,1,3.0,286,773,547
2,1,3.0,287,773,547
2,1,3.0,288,772,547
2,1,3.0,289,773,546
2,1,3.0,290,773,546
2,1,3.0,291,772,546
2,1,3.0,292,773,546
2,1,3.0,293,773,546
2,1,3.0,294,773,546
2,1,3.0,295,772,546
2,1,3.0,296,773,546
2,1,3.0,297,772,547
2,1,3.0,298,772,546
2,1,3.0,299,772,546
2,1,3.0,300,772,546
2,1,3.0,301,772,546
2,1,3.0,302,772,546
2,1,3.0,303,772,546
2,1,3.0,304,772,546
2,1,3.0,305,772,546
2,1,3.0,306,772,546
2,1,3.0,307,772,546
2,1,3.0,308,772,546
2,1,3.0,309,772,546
2,1,3.0,310,772,546
2,1,3.0,311,772,546
2,1,3.0,312,772,546
2,1,3.0,313,772,546
2,1,3.0,314,772,546
2,1,3.0,315,772,546
2,1,3.0,316,772,546
2,1,3.0,317,772,546
2,1,3.0,318,773,546
2,1,3.0,319,773,546
2,1,3.0,320,773,546
2,1,3.0,321,772,546
2,1,3.0,322,772,546
2,1,3.0,323,772,546
2,1,3.0,324,772,546
2,1,3.0,325,772,546
2,1,3.0,326,772,546
2,1,3.0,327,772,546
2,1,3.0,328,772,546
2,1,3.0,329,772,546
2,1,3.0,330,772,546
2,1,3.0,331,772,546
2,1,3.0,332,772,546
2,1,3.0,333,772,546
2,1,3.0,334,772,546
2,1,3.0,335,772,546
2,1,3.0,336,772,546
2,1,3.0,337,772,546
2,1,3.0,338,772,546
2,1,3.0,339,772,546
2,1,3.0,340,772,546
2,1,3.0,341,772,546
2,1,3.0,342,772,546
2,1,3.0,343,772,546
2,1,3.0,344,772,546
2,1,3.0,345,772,546
2,1,3.0,346,772,546
2,1,3.0,347,772,546
2,1,3.0,348,772,546
2,1,3.0,349,773,546
2,1,3.0,350,773,546
2,1,3.0,351,773,546
2,1,3.0,352,773,546
2,1,3.0,353,773,546
2,1,3.0,354,772,546
2,1,3.0,355,772,546
2,1,3.0,356,772,546
2,1,3.0,357,772,546
2,1,3.0,358,772,546
2,1,3.0,359,772,546
2,1,3.0,360,772,546
2,1,3.0,361,772,546
2,1,3.0,362,772,546
2,1,3.0,363,772,546
2,1,3.0,364,772,546
2,1,3.0,365,773,546
2,1,3.0,366,773,546
2,1,3.0,367,772,546
2,1,3.0,368,773,546
2,1,3.0,369,773,546
2,1,3.0,370,773,546
2,1,3.0,371,773,546
2,1,3.0,372,773,546
2,1,3.0,373,773,546
2,1,3.0,374,773,546
2,1,3.0,375,773,546
2,1,3.0,376,773,546
2,1,3.0,377,773,546
2,1,3.0,378,773,546
2,1,3.0,379,773,546
2,1,3.0,380,772,546
2,1,3.0,381,773,546
2,1,3.0,382,773,546
2,1,3.0,383,773,546
2,1,3.0,384,772,546
2,1,3.0,385,772,547
2,1,3.0,386,772,547
2,1,3.0,387,772,547
2,1,3.0,388,772,547
2,1,3.0,389,772,547
2,1,3.0,390,772,547
2,1,3.0,391,772,547
2,1,3.0,392,772,546
2,1,3.0,393,773,546
2,1,3.0,394,773,546
2,1,3.0,395,773,546
2,1,3.0,396,772,546
2,1,3.0,397,772,547
2,1,3.0,398,772,547
2,1,3.0,399,772,547
2,1,3.0,400,772,547
2,1,3.0,401,772,547
2,1,3.0,402,772,547
2,1,3.0,403,772,547
2,1,3.0,404,772,547
2,1,3.0,405,772,547
2,1,3.0,406,772,547
2,1,3.0,407,772,546
2,1,3.0,408,773,546
2,1,3.0,409,772,546
2,1,3.0,410,772,547
2,1,3.0,411,772,547
2,1,3.0,412,772,547
2,1,3.0,413,772,547
2,1,3.0,414,772,547
2,1,3.0,415,772,547
2,1,3.0,416,772,547
2,1,3.0,417,772,547
2,1,3.0,418,772,547
2,1,3.0,419,772,547
2,1,3.0,420,772,547
2,1,3.0,421,772,547
2,1,3.0,422,772,547
2,1,3.0,423,772,547
2,1,3.0,424,772,547
2,1,3.0,425,772,547
2,1,3.0,426,772,547
2,1,3.0,427,772,547
2,1,3.0,428,772,547
2,1,3.0,429,772,547
2,1,3.0,430,772,547
2,1,3.0,431,772,547
2,1,3.0,432,772,547
2,1,3.0,433,772,547
2,1,3.0,434,772,547
2,1,3.0,435,772,547
2,1,3.0,436,772,547
2,1,3.0,437,772,546
2,1,3.0,438,773,546
2,1,3.0,439,773,546
2,1,3.0,440,772,546
2,1,3.0,441,773,546
2,1,3.0,442,773,546
2,1,3.0,443,773,546
2,1,3.0,444,773,546
2,1,3.0,445,773,546
2,1,3.0,446,773,546
2,1,3.0,447,773,546
2,1,3.0,448,773,546
2,1,3.0,449,773,546
2,1,3.0,450,773,546
2,1,3.0,451,773,546
2,1,3.0,452,773,546
2,1,3.0,453,773,546
2,1,3.0,454,773,546
2,1,3.0,455,773,546
2,1,3.0,456,773,546
2,1,3.0,457,773,546
2,1,3.0,458,773,546
2,1,3.0,459,773,546
2,1,3.0,460,773,546
2,1,3.0,461,772,546
2,1,3.0,462,772,547
2,1,3.0,463,772,547
2,1,3.0,464,772,547
2,1,3.0,465,772,547
2,1,3.0,466,772,547
2,1,3.0,467,772,547
2,1,3.0,468,772,547
2,1,3.0,469,772,546
2,1,3.0,470,773,546
2,1,3.0,471,773,546
2,1,3.0,472,772,547
2,1,3.0,473,772,547
2,1,3.0,474,772,547
2,1,3.0,475,772,547
2,1,3.0,476,772,547
2,1,3.0,477,772,547
2,1,3.0,478,772,547
2,1,3.0,479,772,547
2,1,3.0,480,772,547
2,1,3.0,481,772,547
2,1,3.0,482,772,547
2,1,3.0,483,772,547
2,1,3.0,484,772,547
2,1,3.0,485,772,547
2,1,3.0,486,772,547
2,1,3.0,487,772,547
2,1,3.0,488,772,546
2,1,3.0,489,772,547
2,1,3.0,490,772,547
2,1,3.0,491,772,547
2,1,3.0,492,772,547
2,1,3.0,493,772,547
2,1,3.0,494,772,547
2,1,3.0,495,772,547
2,1,3.0,496,772,547
2,1,3.0,497,772,547
2,1,3.0,498,772,547
2,1,3.0,499,772,547
2,1,3.0,500,772,547
2,1,3.0,501,772,547
2,1,3.0,502,772,547
2,1,3.0,503,772,547
2,1,3.0,504,772,547
2,1,3.0,505,772,547
2,1,3.0,506,772,547
2,1,3.0,507,772,547
2,1,3.0,508,772,547
2,1,3.0,509,772,547
2,1,3.0,510,772,547
2,1,3.0,511,772,547
2,1,3.0,512,772,547
2,1,3.0,513,772,547
2,1,3.0,514,772,547
2,1,3.0,515,772,547
2,1,3.0,516,772,547
2,1,3.0,517,772,547
2,1,3.0,518,772,547
2,1,3.0,519,772,547
2,1,3.0,520,772,547
2,1,3.0,521,772,547
2,1,3.0,522,772,547
2,1,3.0,523,772,547
2,1,3.0,524,772,547
2,1,3.0,525,772,547
2,1,3.0,526,772,547
2,1,3.0,527,772,547
2,1,3.0,528,772,547
2,1,3.0,529,772,547
2,1,3.0,530,772,547
2,1,3.0,531,772,547
2,1,3.0,532,772,547
2,1,3.0,533,772,547
2,1,3.0,534,772,547
2,1,3.0,535,772,547
2,1,3.0,536,772,547
2,1,3.0,537,772,547
2,1,3.0,538,772,547
2,1,3.0,539,772,547
2,1,3.0,540,772,547
2,1,3.0,541,772,547
2,1,3.0,542,772,547
2,1,3.0,543,772,547
2,1,3.0,544,772,547
2,1,3.0,545,772,547
2,1,3.0,546,772,547
2,1,3.0,547,772,547
2,1,3.0,548,772,547
2,1,3.0,549,772,547
2,1,3.0,550,772,547
2,1,3.0,551,772,547
2,1,3.0,552,772,547
2,1,3.0,553,772,547
2,1,3.0,554,772,547
2,1,3.0,555,772,547
2,1,3.0,556,772,547
2,1,3.0,557,772,547
2,1,3.0,558,772,547
2,1,3.0,559,772,547
2,1,3.0,560,772,547
2,1,3.0,561,772,547
2,1,3.0,562,772,547
2,1,3.0,563,772,547
2,1,3.0,564,772,547
2,1,3.0,565,772,547
2,1,3.0,566,772,547
2,1,3.0,567,772,547
2,1,3.0,568,772,547
2,1,3.0,569,772,547
2,1,3.0,570,772,547
2,1,3.0,571,772,547
2,1,3.0,572,772,547
2,1,3.0,573,772,547
2,1,3.0,574,772,547
2,1,3.0,575,772,547
2,1,3.0,576,772,547
2,1,3.0,577,772,547
2,1,3.0,578,772,547
2,1,3.0,579,772,547
2,1,3.0,580,772,547
2,1,3.0,581,772,547
2,1,3.0,582,772,547
2,1,3.0,583,773,546
2,1,3.0,584,772,547
2,1,3.0,585,772,547
2,1,3.0,586,772,546
2,1,3.0,587,772,546
2,1,3.0,588,772,546
2,1,3.0,589,772,547
2,1,3.0,590,772,547
2,1,3.0,591,772,546
2,1,3.0,592,773,546
2,1,3.0,593,773,546
2,1,3.0,594,773,546
2,1,3.0,595,772,547
2,1,3.0,596,772,547
2,1,3.0,597,772,547
2,1,3.0,598,772,546
2,1,3.0,599,772,546
2,1,3.0,600,772,547
2,1,3.0,601,772,547
2,1,3.0,602,772,547
2,1,3.0,603,772,547
2,1,3.0,604,772,547
2,1,3.0,605,772,547
2,1,3.0,606,772,547
2,1,3.0,607,772,547
2,1,3.0,608,772,547
2,1,3.0,609,772,547
2,1,3.0,610,772,547
2,1,3.0,611,772,547
2,1,3.0,612,772,547
2,1,3.0,613,772,547
2,1,3.0,614,772,547
2,1,3.0,615,772,547
2,1,3.0,616,772,547
2,1,3.0,617,772,547
2,1,3.0,618,772,547
2,1,3.0,619,772,547
2,1,3.0,620,772,547
2,1,3.0,621,772,547
2,1,3.0,622,772,547
2,1,3.0,623,772,547
2,1,3.0,624,772,547
2,1,3.0,625,772,547
2,1,3.0,626,773,546
2,1,3.0,627,772,547
2,1,3.0,628,772,547
2,1,3.0,629,772,547
2,1,3.0,630,772,547
2,1,3.0,631,772,546
2,1,3.0,632,772,546
2,1,3.0,633,772,546
2,1,3.0,634,772,546
2,1,3.0,635,772,546
2,1,3.0,636,772,546
2,1,3.0,637,772,546
2,1,3.0,638,772,546
2,1,3.0,639,772,546
2,1,3.0,640,772,546
2,1,3.0,641,772,546
2,1,3.0,642,772,546
2,1,3.0,643,772,546
2,1,3.0,644,772,546
2,1,3.0,645,772,546
2,1,3.0,646,772,546
2,1,3.0,647,772,546
2,1,3.0,648,772,546
2,1,3.0,649,772,546
2,1,3.0,650,772,546
2,1,3.0,651,772,546
2,1,3.0,652,772,546
2,1,3.0,653,772,546
2,1,3.0,654,772,546
2,1,3.0,655,772,546
2,1,3.0,656,772,546
2,1,3.0,657,772,546
2,1,3.0,658,772,546
2,1,3.0,659,772,546
2,1,3.0,660,772,546
2,1,3.0,661,772,546
2,1,3.0,662,772,546
2,1,3.0,663,772,546
2,1,3.0,664,772,546
2,1,3.0,665,772,546
2,1,3.0,666,772,546
2,1,3.0,667,772,546
2,1,3.0,668,772,546
2,1,3.0,669,772,546
2,1,3.0,670,772,546
2,1,3.0,671,773,546
2,1,3.0,672,773,546
2,1,3.0,673,773,546
2,1,3.0,674,773,546
2,1,3.0,675,773,546
2,1,3.0,676,773,546
2,1,3.0,677,773,546
2,1,3.0,678,773,546
2,1,3.0,679,773,546
2,1,3.0,680,773,546
2,1,3.0,681,773,546
2,1,3.0,682,773,546
2,1,3.0,683,773,546
2,1,3.0,684,773,546
2,1,3.0,685,773,546
2,1,3.0,686,773,546
2,1,3.0,687,772,546
2,1,3.0,688,772,546
2,1,3.0,689,773,546
2,1,3.0,690,773,546
2,1,3.0,691,773,546
2,1,3.0,692,772,546
2,1,3.0,693,772,546
2,1,3.0,694,772,546
2,1,3.0,695,772,546
2,1,3.0,696,772,546
2,1,3.0,697,772,546
2,1,3.0,698,772,546
2,1,3.0,699,772,546
2,1,3.0,700,772,546
2,1,3.0,701,772,546
2,1,3.0,702,772,546
2,1,3.0,703,772,546
2,1,3.0,704,772,546
2,1,3.0,705,772,546
2,1,3.0,706,772,546
2,1,3.0,707,772,546
2,1,3.0,708,772,546
2,1,3.0,709,772,546
2,1,3.0,710,772,546
2,1,3.0,711,772,546
2,1,3.0,712,772,546
2,1,3.0,713,773,546
2,1,3.0,714,772,547
2,1,3.0,715,772,547
2,1,3.0,716,772,547
2,1,3.0,717,773,546
2,1,3.0,718,772,546
2,1,3.0,719,772,546
2,1,3.0,720,773,546
2,1,3.0,721,773,546
2,1,3.0,722,773,546
2,1,3.0,723,773,546
2,1,3.0,724,773,546
2,1,3.0,725,773,546
2,1,3.0,726,772,546
2,1,3.0,727,772,546
2,1,3.0,728,772,546
2,1,3.0,729,772,546
2,1,3.0,730,772,546
2,1,3.0,731,772,546
2,1,3.0,732,772,546
2,1,3.0,733,772,546
2,1,3.0,734,772,546
2,1,3.0,735,772,546
2,1,3.0,736,772,546
2,1,3.0,737,772,546
2,1,3.0,738,772,546
2,1,3.0,739,772,546
2,1,3.0,740,772,546
2,1,3.0,741,773,546
2,1,3.0,742,773,546
2,1,3.0,743,773,546
2,1,3.0,744,773,546
2,1,3.0,745,773,546
2,1,3.0,746,773,546
2,1,3.0,747,773,545
2,1,3.0,748,773,545
2,1,3.0,749,773,546
3,0,2.0,2,91,247
3,0,2.0,3,88,245
3,0,2.0,4,89,247
3,0,2.0,5,87,245
3,0,2.0,6,87,245
3,0,2.0,7,88,247
3,0,2.0,8,87,247
3,0,2.0,9,88,249
3,0,2.0,10,86,247
3,0,2.0,11,86,247
3,0,2.0,12,86,247
3,0,2.0,13,84,246
3,0,2.0,14,83,246
3,0,2.0,15,83,246
3,0,2.0,16,83,246
3,0,2.0,17,84,246
3,0,2.0,18,86,248
3,0,2.0,19,87,247
3,0,2.0,20,87,247
3,0,2.0,21,88,247
3,0,2.0,22,87,245
3,0,2.0,23,87,245
3,0,2.0,24,88,247
3,0,2.0,25,88,247
3,0,2.0,26,88,247
3,0,2.0,27,89,249
3,0,2.0,28,89,249
3,0,2.0,29,88,247
3,0,2.0,30,87,245
3,0,2.0,31,88,245
3,0,2.0,32,89,247
3,0,2.0,33,89,247
3,0,2.0,34,87,245
3,0,2.0,35,87,245
3,0,2.0,36,88,245
3,0,2.0,37,90,247
3,0,2.0,38,91,247
3,0,2.0,39,91,245
3,0,2.0,40,92,247
3,0,2.0,41,92,247
3,0,2.0,42,92,247
3,0,2.0,43,93,247
3,0,2.0,44,94,249
3,0,2.0,45,94,249
3,0,2.0,46,94,249
3,0,2.0,47,95,249
3,0,2.0,48,95,249
3,0,2.0,49,96,249
3,0,2.0,50,97,249
3,0,2.0,51,97,249
3,0,2.0,52,96,247
3,0,2.0,53,95,245
3,0,2.0,54,94,245
3,0,2.0,55,94,245
3,0,2.0,56,95,247
3,0,2.0,57,96,249
3,0,2.0,58,96,249
3,0,2.0,59,96,249
3,0,2.0,60,96,249
3,0,2.0,61,95,247
3,0,2.0,62,96,249
3,0,2.0,63,94,247
3,0,2.0,64,93,245
3,0,2.0,65,93,245
3,0,2.0,66,93,245
3,0,2.0,67,93,245
3,0,2.0,68,93,245
3,0,2.0,69,93,245
3,0,2.0,70,93,245
3,0,2.0,71,95,247
3,0,2.0,72,95,247
3,0,2.0,73,96,247
3,0,2.0,74,96,247
3,0,2.0,75,94,245
3,0,2.0,76,94,245
3,0,2.0,77,93,245
3,0,2.0,78,93,245
3,0,2.0,79,92,245
3,0,2.0,80,92,245
3,0,2.0,81,92,245
3,0,2.0,82,92,245
3,0,2.0,83,93,245
3,0,2.0,84,94,247
3,0,2.0,85,95,247
3,0,2.0,86,94,245
3,0,2.0,87,95,245
3,0,2.0,88,94,243
3,0,2.0,89,92,241
3,0,2.0,90,93,241
3,0,2.0,91,92,239
3,0,2.0,92,92,239
3,0,2.0,93,92,239
3,0,2.0,94,92,239
3,0,2.0,95,90,239
3,0,2.0,96,90,241
3,0,2.0,97,88,239
3,0,2.0,98,87,239
3,0,2.0,99,86,239
3,0,2.0,100,84,239
3,0,2.0,101,85,241
3,0,2.0,102,85,241
3,0,2.0,103,85,241
3,0,2.0,104,84,239
3,0,2.0,105,84,239
3,0,2.0,106,83,237
3,0,2.0,107,82,235
3,0,2.0,108,81,235
3,0,2.0,109,81,235
3,0,2.0,110,79,235
3,0,2.0,111,80,237
3,0,2.0,112,78,235
3,0,2.0,113,78,235
3,0,2.0,114,76,235
3,0,2.0,115,74,234
3,0,2.0,116,75,236
3,0,2.0,117,75,236
3,0,2.0,118,76,238
3,0,2.0,119,76,238
3,0,2.0,120,73,234
3,0,2.0,121,71,232
3,0,2.0,122,72,232
3,0,2.0,123,70,230
3,0,2.0,124,69,228
3,0,2.0,125,68,228
3,0,2.0,126,70,230
3,0,2.0,127,70,230
3,0,2.0,128,69,228
3,0,2.0,129,68,228
3,0,2.0,130,68,230
3,0,2.0,131,70,232
3,0,2.0,132,68,230
3,0,2.0,133,66,228
3,0,2.0,134,67,228
3,0,2.0,135,65,226
3,0,2.0,136,65,226
3,0,2.0,137,66,228
3,0,2.0,138,66,228
3,0,2.0,139,65,228
3,0,2.0,140,63,228
3,0,2.0,141,62,228
3,0,2.0,142,63,230
3,0,2.0,143,62,232
3,0,2.0,144,60,230
3,0,2.0,145,58,232
3,0,2.0,146,55,229
3,0,2.0,147,55,231
3,0,2.0,148,55,231
3,0,2.0,149,52,231
3,0,2.0,150,52,233
3,0,2.0,151,53,235
3,0,2.0,152,54,235
3,0,2.0,153,54,235
3,0,2.0,154,53,233
3,0,2.0,155,51,231
3,0,2.0,156,52,231
3,0,2.0,157,54,231
3,0,2.0,158,55,231
3,0,2.0,159,55,231
3,0,2.0,160,54,231
3,0,2.0,161,56,233
3,0,2.0,162,55,231
3,0,2.0,163,56,231
3,0,2.0,164,57,231
3,0,2.0,165,56,229
3,0,2.0,166,54,227
3,0,2.0,167,54,227
3,0,2.0,168,55,229
3,0,2.0,169,57,231
3,0,2.0,170,56,231
3,0,2.0,171,56,233
3,0,2.0,172,57,235
3,0,2.0,173,54,233
3,0,2.0,174,55,235
3,0,2.0,175,52,235
3,0,2.0,176,51,237
3,0,2.0,177,50,237
3,0,2.0,178,50,237
3,0,2.0,179,50,237
3,0,2.0,180,50,237
3,0,2.0,181,48,235
3,0,2.0,182,46,233
3,0,2.0,183,48,235
3,0,2.0,184,49,235
3,0,2.0,185,48,233
3,0,2.0,186,46,231
3,0,2.0,187,47,233
3,0,2.0,188,47,233
3,0,2.0,189,47,233
3,0,2.0,190,47,233
3,0,2.0,191,47,233
3,0,2.0,192,47,233
3,0,2.0,193,46,231
3,0,2.0,194,46,231
3,0,2.0,195,46,231
3,0,2.0,196,46,231
3,0,2.0,197,46,231
3,0,2.0,198,46,231
3,0,2.0,199,46,231
3,0,2.0,200,46,231
3,0,2.0,201,48,233
3,0,2.0,202,48,233
3,0,2.0,203,47,233
3,0,2.0,204,47,233
3,0,2.0,205,47,233
3,0,2.0,206,46,231
3,0,2.0,207,46,231
3,0,2.0,208,46,231
3,0,2.0,209,46,231
3,0,2.0,210,47,233
3,0,2.0,211,47,233
3,0,2.0,212,47,233
3,0,2.0,213,47,233
3,0,2.0,214,47,233
3,0,2.0,215,47,233
3,0,2.0,216,47,233
3,0,2.0,217,47,233
3,0,2.0,218,47,233
3,0,2.0,219,47,233
3,0,2.0,220,47,233
3,0,2.0,221,47,233
3,0,2.0,222,47,233
3,0,2.0,223,47,233
3,0,2.0,224,47,233
3,0,2.0,225,47,233
3,0,2.0,226,47,233
3,0,2.0,227,47,233
3,0,2.0,228,47,233
3,0,2.0,229,47,233
3,0,2.0,230,47,233
3,0,2.0,231,47,233
3,0,2.0,232,47,233
3,0,2.0,233,47,233
3,0,2.0,234,47,233
3,0,2.0,235,47,233
3,0,2.0,236,47,233
3,0,2.0,237,48,233
3,0,2.0,238,46,231
3,0,2.0,239,44,229
3,0,2.0,240,46,231
3,0,2.0,241,45,233
3,0,2.0,242,44,233
3,0,2.0,243,43,233
3,0,2.0,244,40,230
3,0,2.0,245,39,230
3,0,2.0,246,38,230
3,0,2.0,247,41,232
3,0,2.0,248,41,234
3,0,2.0,249,42,236
3,0,2.0,250,38,236
3,0,2.0,251,38,236
3,0,2.0,252,36,234
3,0,2.0,253,36,234
3,0,2.0,254,36,234
3,0,2.0,255,34,234
3,0,2.0,256,35,236
3,0,2.0,257,31,234
3,0,2.0,258,32,236
3,0,2.0,259,32,236
3,0,2.0,260,32,238
3,0,2.0,261,30,238
3,0,2.0,262,30,238
3,0,2.0,263,30,239
3,0,2.0,264,30,239
3,0,2.0,265,29,239
3,0,2.0,266,27,243
3,0,2.0,267,27,243
3,0,2.0,268,24,241
3,0,2.0,269,26,243
3,0,2.0,270,24,241
3,0,2.0,271,25,243
3,0,2.0,272,25,243
3,0,2.0,273,25,243
3,0,2.0,274,26,245
3,0,2.0,275,25,245
3,0,2.0,276,27,249
3,0,2.0,277,24,247
3,0,2.0,278,24,247
3,0,2.0,279,23,247
3,0,2.0,280,24,248
3,0,2.0,281,23,252
3,0,2.0,282,23,256
3,0,2.0,283,22,254
3,0,2.0,284,22,254
3,0,2.0,285,22,254
3,0,2.0,286,22,254
3,0,2.0,287,22,254
3,0,2.0,288,22,254
3,0,2.0,289,22,254
3,0,2.0,290,25,256
3,0,2.0,291,24,254
3,0,2.0,292,23,252
3,0,2.0,293,23,252
3,0,2.0,294,22,252
3,0,2.0,295,21,250
3,0,2.0,296,23,250
3,0,2.0,297,23,250
3,0,2.0,298,22,248
3,0,2.0,299,22,248
3,0,2.0,300,22,248
3,0,2.0,301,23,248
3,0,2.0,302,23,248
3,0,2.0,303,24,250
3,0,2.0,304,26,252
3,0,2.0,305,26,252
3,0,2.0,306,28,254
3,0,2.0,307,28,254
3,0,2.0,308,28,254
3,0,2.0,309,28,254
3,0,2.0,310,29,256
3,0,2.0,311,30,256
3,0,2.0,312,30,256
3,0,2.0,313,32,258
3,0,2.0,314,31,256
3,0,2.0,315,31,256
3,0,2.0,316,31,256
3,0,2.0,317,30,256
3,0,2.0,318,31,256
3,0,2.0,319,33,258
3,0,2.0,320,33,258
3,0,2.0,321,34,260
3,0,2.0,322,33,258
3,0,2.0,323,33,258
3,0,2.0,324,34,260
3,0,2.0,325,34,260
3,0,2.0,326,36,262
3,0,2.0,327,36,262
3,0,2.0,328,36,262
3,0,2.0,329,36,262
3,0,2.0,330,36,260
3,0,2.0,331,39,262
3,0,2.0,332,40,262
3,0,2.0,333,41,262
3,0,2.0,334,41,262
3,0,2.0,335,41,262
3,0,2.0,336,41,262
3,0,2.0,337,42,264
3,0,2.0,338,42,264
3,0,2.0,339,41,262
3,0,2.0,340,43,264
3,0,2.0,341,44,262
3,0,2.0,342,44,260
3,0,2.0,343,46,261
3,0,2.0,344,48,262
3,0,2.0,345,49,263
3,0,2.0,346,48,261
3,0,2.0,347,50,263
3,0,2.0,348,51,263
3,0,2.0,349,51,263
3,0,2.0,350,53,264
3,0,2.0,351,54,266
3,0,2.0,352,55,268
3,0,2.0,353,55,268
3,0,2.0,354,55,268
3,0,2.0,355,56,268
3,0,2.0,356,57,268
3,0,2.0,357,59,268
3,0,2.0,358,58,267
3,0,2.0,359,58,265
3,0,2.0,360,61,267
3,0,2.0,361,60,265
3,0,2.0,362,61,265
3,0,2.0,363,61,265
3,0,2.0,364,63,267
3,0,2.0,365,63,269
3,0,2.0,366,64,270
3,0,2.0,367,65,270
3,0,2.0,368,64,270
3,0,2.0,369,65,269
3,0,2.0,370,67,270
3,0,2.0,371,69,271
3,0,2.0,372,70,269
3,0,2.0,373,69,267
3,0,2.0,374,69,267
3,0,2.0,375,70,267
3,0,2.0,376,69,265
3,0,2.0,377,69,264
3,0,2.0,378,70,265
3,0,2.0,379,71,267
3,0,2.0,380,74,269
3,0,2.0,381,75,271
3,0,2.0,382,76,271
3,0,2.0,383,76,271
3,0,2.0,384,76,271
3,0,2.0,385,77,271
3,0,2.0,386,79,269
3,0,2.0,387,80,269
3,0,2.0,388,79,268
3,0,2.0,389,81,270
3,0,2.0,390,80,268
3,0,2.0,391,80,266
3,0,2.0,392,80,268
3,0,2.0,393,82,270
3,0,2.0,394,84,271
3,0,2.0,395,86,273
3,0,2.0,396,86,273
3,0,2.0,397,86,273
3,0,2.0,398,87,273
3,0,2.0,399,87,273
3,0,2.0,400,89,273
3,0,2.0,401,90,272
3,0,2.0,402,90,270
3,0,2.0,403,91,272
3,0,2.0,404,92,272
3,0,2.0,405,90,270
3,0,2.0,406,90,268
3,0,2.0,407,91,270
3,0,2.0,408,92,272
3,0,2.0,409,93,274
3,0,2.0,410,94,275
3,0,2.0,411,94,275
3,0,2.0,412,95,277
3,0,2.0,413,95,277
3,0,2.0,414,94,275
3,0,2.0,415,95,275
3,0,2.0,416,96,275
3,0,2.0,417,97,275
3,0,2.0,418,96,274
3,0,2.0,419,97,274
3,0,2.0,420,98,276
3,0,2.0,421,98,276
3,0,2.0,422,99,277
3,0,2.0,423,101,281
3,0,2.0,424,101,282
3,0,2.0,425,100,282
3,0,2.0,426,101,284
3,0,2.0,427,100,284
3,0,2.0,428,100,284
3,0,2.0,429,101,286
3,0,2.0,430,102,286
3,0,2.0,431,102,286
3,0,2.0,432,101,284
3,0,2.0,433,101,284
3,0,2.0,434,102,284
3,0,2.0,435,102,284
3,0,2.0,436,102,284
3,0,2.0,437,102,284
3,0,2.0,438,101,284
3,0,2.0,439,102,286
3,0,2.0,440,101,286
3,0,2.0,441,99,284
3,0,2.0,442,99,284
3,0,2.0,443,99,284
3,0,2.0,444,99,284
3,0,2.0,445,99,284
3,0,2.0,446,99,284
3,0,2.0,447,100,284
3,0,2.0,448,102,286
3,0,2.0,449,102,286
3,0,2.0,450,101,284
3,0,2.0,451,102,284
3,0,2.0,452,102,284
3,0,2.0,453,102,284
3,0,2.0,454,102,284
3,0,2.0,455,102,284
3,0,2.0,456,102,284
3,0,2.0,457,102,284
3,0,2.0,458,102,286
3,0,2.0,459,102,286
3,0,2.0,460,102,286
3,0,2.0,461,102,286
3,0,2.0,462,101,284
3,0,2.0,463,103,286
3,0,2.0,464,103,286
3,0,2.0,465,103,286
3,0,2.0,466,103,286
3,0,2.0,467,103,286
3,0,2.0,468,103,286
3,0,2.0,469,103,286
3,0,2.0,470,103,286
3,0,2.0,471,103,286
3,0,2.0,472,103,286
3,0,2.0,473,103,286
3,0,2.0,474,103,286
3,0,2.0,475,103,286
3,0,2.0,476,103,286
3,0,2.0,477,103,286
3,0,2.0,478,102,286
3,0,2.0,479,102,286
3,0,2.0,480,102,286
3,0,2.0,481,102,286
3,0,2.0,482,102,286
3,0,2.0,483,102,286
3,0,2.0,484,102,286
3,0,2.0,485,103,286
3,0,2.0,486,103,286
3,0,2.0,487,103,286
3,0,2.0,488,103,286
3,0,2.0,489,103,286
3,0,2.0,490,103,286
3,0,2.0,491,101,284
3,0,2.0,492,100,282
3,0,2.0,493,99,282
3,0,2.0,494,100,284
3,0,2.0,495,100,284
3,0,2.0,496,101,286
3,0,2.0,497,102,287
3,0,2.0,498,102,287
3,0,2.0,499,103,289
3,0,2.0,500,103,287
3,0,2.0,501,102,286
3,0,2.0,502,103,286
3,0,2.0,503,102,284
3,0,2.0,504,102,284
3,0,2.0,505,102,284
3,0,2.0,506,102,284
3,0,2.0,507,102,284
3,0,2.0,508,102,284
3,0,2.0,509,102,286
